artist_count,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,key_number,key_sin,key_cos,month_sin,month_cos,day_sin,day_cos,song_age
0.0,0.40030263982806,0.6153846153846154,0.7853087368580409,0.041025641025641026,0.6408839779005524,0.011235955056179775,0.6000000000000001,0.024390243902439025,0.2061068702290076,1,0.7794117647058825,0.37634408602150543,0.5194805194805194,0.32978723404255317,0.0,0.09756097560975611,0.05263157894736843,4,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.7907757369376989,-0.6121059825476626,0.02816901408450704
0.0,0.7137764719831841,0.9743589743589743,0.8711369467238494,0.23076923076923078,0.38121546961325964,0.14606741573033707,0.8,0.03658536585365854,0.22900763358778625,1,0.8676470588235294,0.5698924731182796,0.45454545454545453,0.10638297872340426,0.0,0.6341463414634146,0.26315789473684215,8,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,-0.651372482722222,-0.7587581226927911,0.014084507042253521
0.0,0.6119708075715709,0.6923076923076923,0.8233539435953556,0.13333333333333333,0.6850828729281768,0.042134831460674156,0.2,0.2682926829268293,0.47328244274809156,0,0.7647058823529411,0.7526881720430109,0.7402597402597402,0.3829787234042553,0.0,0.1951219512195122,0.10526315789473685,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0
0.5714285714285714,0.257495782858859,0.20512820512820512,0.5267767892205564,0.015384615384615385,0.4861878453038674,0.0028089887640449437,0.0,0.6341463414634146,0.34351145038167935,0,0.7058823529411764,0.9892473118279572,0.6753246753246753,0.3404255319148936,0.0,0.14634146341463417,0.10526315789473685,10,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.9680771188662041,-0.2506525322587213,0.0
0.42857142857142855,0.3259098585507273,0.1794871794871795,0.5843719934251794,0.03076923076923077,0.049723756906077346,0.07303370786516854,0.2,0.8048780487804879,0.4503816793893129,0,0.8235294117647058,0.6559139784946239,0.3896103896103896,0.7127659574468086,0.0,0.24390243902439024,0.21052631578947373,6,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.651372482722222,-0.7587581226927911,0.0
0.0,0.42594109419026105,0.5384615384615384,0.748792319754497,0.035897435897435895,0.39226519337016574,0.011235955056179775,0.4,0.15853658536585366,0.5725190839694656,0,0.6764705882352942,0.9892473118279572,0.7792207792207793,0.19148936170212766,0.0,0.04878048780487805,0.1578947368421053,10,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.72479278722912,0.6889669190756865,0.0
0.0,0.34690178759188184,0.358974358974359,0.6070821148512655,0.06666666666666667,0.6077348066298343,0.02247191011235955,0.4,0.7317073170731707,0.4351145038167939,1,0.7352941176470589,0.7096774193548389,0.7922077922077921,0.6063829787234042,0.0,0.17073170731707316,0.1578947368421053,4,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,-0.848644257494751,0.5289640103269624,0.0
0.14285714285714285,0.5045928850956378,0.23076923076923075,0.7358527183525063,0.07179487179487179,0.4861878453038674,0.1853932584269663,0.6000000000000001,0.8780487804878049,0.7251908396946565,1,0.6029411764705881,0.6129032258064517,0.6623376623376622,0.35106382978723405,0.0,0.6829268292682927,0.9473684210526317,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,0.0
0.0,0.5972474898744042,0.23076923076923075,1.0,0.0,0.0,1.0,0.0,0.0,0.6030534351145038,1,0.6617647058823528,0.8924731182795701,0.6493506493506493,0.06382978723404255,0.0,0.6097560975609757,0.1578947368421053,8,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,0.15492957746478872
0.2857142857142857,0.43215732520703054,0.358974358974359,0.6646057044878639,0.020512820512820513,0.07734806629834254,0.033707865168539325,1.0,0.6829268292682927,0.9694656488549618,1,0.32352941176470584,0.870967741935484,0.41558441558441556,0.11702127659574468,0.0,0.6097560975609757,0.21052631578947373,2,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.7247927872291199,0.6889669190756866,0.0
0.14285714285714285,0.797423473998691,0.6923076923076923,0.8751271384841637,0.4153846153846154,0.6685082872928176,0.16292134831460675,0.2,0.41463414634146345,0.748091603053435,1,0.38235294117647056,0.38709677419354843,0.6103896103896105,0.0,0.0,0.14634146341463417,0.7894736842105264,4,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488,0.014084507042253521
0.0,0.7972908667447296,0.6153846153846154,0.9659150357193882,0.5487179487179488,0.20994475138121546,0.26685393258426965,0.0,0.03048780487804878,0.6793893129770991,1,0.48529411764705876,0.39784946236559143,0.7012987012987013,0.22340425531914893,0.0,0.9024390243902439,0.21052631578947373,5,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,-0.651372482722222,-0.7587581226927911,0.02816901408450704
0.0,0.7321165210162492,0.6666666666666666,0.9333904082511366,0.6820512820512821,1.0,0.008426966292134831,0.0,0.03048780487804878,0.3969465648854961,0,0.6617647058823528,0.2903225806451613,0.6363636363636362,0.06382978723404255,0.0,0.1951219512195122,0.10526315789473685,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.7247927872291199,0.6889669190756866,0.056338028169014086
0.0,0.7582299757614219,0.41025641025641024,0.8757673317211805,0.12307692307692308,0.5580110497237569,0.31741573033707865,0.0,0.4878048780487805,0.7557251908396945,1,0.25,0.21505376344086025,0.5454545454545454,0.0851063829787234,0.0,0.3170731707317073,0.05263157894736843,11,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.18309859154929578
0.2857142857142857,0.47244398719654246,0.41025641025641024,0.6057708753631492,0.08717948717948718,0.3314917127071823,0.07865168539325842,0.2,0.5365853658536586,0.19083969465648848,0,0.47058823529411764,0.0967741935483871,0.42857142857142855,0.0425531914893617,0.0,0.43902439024390244,0.10526315789473685,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,0.0
0.0,0.8275318437752837,0.4615384615384615,0.9614029125087278,0.3076923076923077,0.11049723756906077,0.0056179775280898875,0.0,0.03048780487804878,0.4198473282442748,1,0.573529411764706,0.38709677419354843,0.41558441558441556,0.9148936170212766,0.0,0.2195121951219512,0.10526315789473685,11,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.2993631229733582,-0.9541392564000488,0.1267605633802817
0.14285714285714285,0.4405155179344169,0.358974358974359,0.7749946936426473,0.05641025641025641,0.46408839779005523,0.016853932584269662,0.2,0.36585365853658536,0.2519083969465649,1,0.6176470588235294,0.3548387096774194,0.44155844155844154,0.06382978723404255,0.0,0.14634146341463417,0.31578947368421056,4,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,0.0
0.0,0.10338816830859898,0.20512820512820512,0.5091985183148493,0.035897435897435895,0.055248618784530384,0.0,0.0,0.6951219512195123,0.19083969465648848,0,0.6764705882352942,0.34408602150537637,0.5584415584415585,0.2765957446808511,0.0,0.5853658536585367,0.1578947368421053,7,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,-0.651372482722222,-0.7587581226927911,0.0
0.0,1.0,0.7692307692307692,0.912992363936691,0.5743589743589743,0.3756906077348066,0.747191011235955,0.2,0.475609756097561,0.7251908396946565,1,0.38235294117647056,0.5376344086021507,0.45454545454545453,0.7127659574468086,0.0,0.951219512195122,0.4736842105263158,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627,0.09859154929577466
0.0,0.6717964187658669,0.3076923076923077,0.7937330034077186,0.24102564102564103,0.49723756906077343,0.0028089887640449437,0.0,0.08536585365853659,0.4961832061068702,1,0.5147058823529411,0.48387096774193555,0.6883116883116882,0.05319148936170213,0.0,0.14634146341463417,0.05263157894736843,9,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,0.9680771188662043,-0.2506525322587204,0.02816901408450704
0.0,0.141744740651074,0.28205128205128205,0.44371107986948344,0.015384615384615385,0.18232044198895025,0.008426966292134831,0.0,0.012195121951219513,0.6183206106870227,0,0.32352941176470584,0.6774193548387099,0.8961038961038961,0.0,0.0,0.39024390243902435,0.31578947368421056,2,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.9884683243281114,0.1514277775045767,0.0
0.0,0.6124064855666034,0.358974358974359,0.8145075785536693,0.005128205128205128,0.2762430939226519,0.05337078651685393,0.0,0.23170731707317074,0.5648854961832059,0,0.2941176470588235,0.3548387096774194,0.27272727272727265,0.3404255319148936,0.0,0.17073170731707316,0.42105263157894746,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,0.04225352112676056
0.0,0.4117660037125469,0.923076923076923,0.8557921577830574,0.020512820512820513,0.016574585635359115,0.05337078651685393,0.0,0.0,0.22900763358778625,0,0.8235294117647058,0.5161290322580646,0.7402597402597402,0.1276595744680851,0.0,0.09756097560975611,0.10526315789473685,9,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.7907757369376986,-0.6121059825476627,0.18309859154929578
0.0,0.5442931013551853,0.5641025641025641,0.8118144410428787,0.14358974358974358,0.6906077348066298,0.03089887640449438,0.2,0.6219512195121951,0.5267175572519083,0,0.7794117647058825,0.15053763440860216,0.5714285714285714,0.031914893617021274,0.0,0.17073170731707316,0.4736842105263158,9,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0.014084507042253521
0.42857142857142855,0.4293624988610808,0.10256410256410256,0.5940426188635612,0.06666666666666667,0.2541436464088398,0.056179775280898875,0.2,0.12195121951219512,0.6183206106870227,0,0.48529411764705876,0.17204301075268819,0.3636363636363636,0.22340425531914893,0.0,0.2195121951219512,0.21052631578947373,2,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,0.0
0.2857142857142857,0.5212374207632122,0.48717948717948717,0.8337826715444958,0.06153846153846154,0.6464088397790055,0.025280898876404494,1.0,0.03658536585365854,0.5419847328244274,0,0.7205882352941178,0.806451612903226,0.6883116883116882,0.15957446808510636,0.0,0.5853658536585367,0.42105263157894746,2,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.9884683243281114,0.15142777750457667,0.014084507042253521
0.2857142857142857,0.2540554738652261,0.15384615384615385,0.5516749420116391,0.03076923076923077,0.39226519337016574,0.0028089887640449437,0.0,0.3780487804878049,0.2671755725190839,1,0.41176470588235303,0.5268817204301077,0.45454545454545453,0.5638297872340425,0.0,0.2195121951219512,0.10526315789473685,7,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0.0
0.0,0.4282303655363142,0.0,0.560454274778361,0.07692307692307693,0.08287292817679558,0.016853932584269662,0.0,0.0,0.31297709923664124,1,0.573529411764706,0.21505376344086025,0.7532467532467533,0.15957446808510636,0.0,0.6585365853658537,0.10526315789473685,8,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,-0.848644257494751,0.5289640103269624,0.0
0.14285714285714285,0.4622833435083531,0.2564102564102564,0.682885589918734,0.07692307692307693,0.5082872928176796,0.05898876404494382,0.4,0.3170731707317073,0.5114503816793892,1,0.838235294117647,0.5268817204301077,0.6233766233766234,0.425531914893617,0.0,0.14634146341463417,0.10526315789473685,5,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,-0.20129852008866114,0.9795299412524943,0.0
0.14285714285714285,0.3506872056312068,0.1282051282051282,0.5635278508236006,0.09230769230769231,0.22651933701657456,0.014044943820224719,0.0,0.23170731707317074,0.4198473282442748,1,0.7352941176470589,0.010752688172043008,0.1298701298701298,0.22340425531914893,0.0,0.24390243902439024,0.1578947368421053,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,0.0
0.14285714285714285,0.2385214818788789,0.15384615384615385,0.5653532001150547,0.05128205128205128,0.43646408839779005,0.0056179775280898875,0.0,0.5121951219512195,0.5343511450381679,0,0.7647058823529411,0.870967741935484,0.7012987012987013,0.6595744680851063,0.0,0.12195121951219513,0.368421052631579,8,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,0.014084507042253521
0.14285714285714285,0.26002701986589116,0.07692307692307693,0.4953187221355573,0.02564102564102564,0.03314917127071823,0.011235955056179775,0.2,0.4024390243902439,0.2519083969465649,0,0.6617647058823528,0.4408602150537635,0.5454545454545454,0.29787234042553196,0.0,0.24390243902439024,0.5789473684210527,1,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,0.0
0.0,0.4947201586683576,0.4615384615384615,0.7352980129603912,0.10256410256410256,0.6077348066298343,0.056179775280898875,0.0,0.8414634146341464,0.4503816793893129,0,0.8235294117647058,0.6451612903225808,0.24675324675324678,0.031914893617021274,0.0,0.1951219512195122,0.10526315789473685,0,0.0,1.0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.0
0.2857142857142857,0.3121655562361342,0.0,0.4725780479901278,0.02564102564102564,0.09392265193370165,0.014044943820224719,0.0,0.0,0.5343511450381679,0,0.7205882352941178,0.2580645161290323,0.45454545454545453,0.19148936170212766,0.0,0.4634146341463415,0.6842105263157895,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,0.0
0.2857142857142857,0.690790198898223,0.41025641025641024,0.8130521163166957,0.21025641025641026,0.38121546961325964,0.10674157303370786,0.0,0.43902439024390244,0.3969465648854961,0,0.6470588235294117,0.4408602150537635,0.5064935064935063,0.14893617021276598,0.0,0.4146341463414634,1.0,8,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,0.014084507042253521
0.14285714285714285,0.3302342379025036,0.20512820512820512,0.648567008803425,0.041025641025641026,0.430939226519337,0.011235955056179775,0.2,0.012195121951219513,0.5190839694656488,0,0.7352941176470589,0.9247311827956991,0.831168831168831,0.32978723404255317,0.0,0.09756097560975611,0.10526315789473685,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.7247927872291199,0.6889669190756866,0.0
0.0,0.6530002612110255,0.923076923076923,0.7915316362491112,0.14871794871794872,0.3591160220994475,0.09550561797752809,1.0,0.03658536585365854,0.2366412213740458,0,0.6764705882352942,0.6129032258064517,0.8181818181818181,0.11702127659574468,0.0,0.7804878048780488,0.21052631578947373,11,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,0.014084507042253521
0.14285714285714285,0.42507386272158776,0.2564102564102564,0.7657322173528605,0.05128205128205128,0.39779005524861877,0.02247191011235955,0.6000000000000001,0.17073170731707318,0.6412213740458015,1,0.5588235294117647,0.870967741935484,0.5194805194805194,0.425531914893617,0.0,0.2682926829268293,0.5789473684210527,11,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,0.014084507042253521
0.14285714285714285,0.36282329527123125,0.05128205128205128,0.5420879540222399,0.005128205128205128,0.0,0.025280898876404494,0.0,0.0,0.34351145038167935,0,0.5588235294117647,0.30107526881720437,0.25974025974025977,0.8617021276595745,0.0,0.1951219512195122,0.05263157894736843,9,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,-0.848644257494751,0.5289640103269624,0.0
0.0,0.6621138460386566,0.923076923076923,0.8324529132350516,0.24102564102564103,0.3646408839779005,0.12640449438202248,1.0,0.07317073170731708,0.8015267175572518,0,0.6323529411764706,0.5913978494623657,0.4675324675324675,0.0425531914893617,0.0,0.5853658536585367,0.5263157894736843,7,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0.9987165071710528,-0.05064916883871264,0.014084507042253521
0.14285714285714285,0.2833042728971813,0.15384615384615385,0.5207414507093668,0.03076923076923077,0.07734806629834254,0.02247191011235955,0.4,0.04878048780487805,0.14503816793893126,0,0.22058823529411764,0.10752688172043012,0.7012987012987013,0.010638297872340425,0.0,0.39024390243902435,0.31578947368421056,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624,0.0
0.14285714285714285,0.5634197806104042,0.8717948717948718,0.6343487763871534,0.14871794871794872,0.143646408839779,0.12078651685393257,1.0,0.5365853658536586,0.19847328244274803,1,0.7941176470588234,0.46236559139784944,0.5454545454545454,0.10638297872340426,0.0,0.17073170731707316,0.6842105263157895,10,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.8978045395707417,-0.44039415155763423,0.0
0.14285714285714285,0.5049403576640432,0.0,0.5341391888529574,0.17435897435897435,0.011049723756906077,0.09269662921348315,0.0,0.012195121951219513,0.465648854961832,1,0.7352941176470589,0.17204301075268819,0.6493506493506493,0.010638297872340425,0.0,0.3170731707317073,0.10526315789473685,4,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,-0.651372482722222,-0.7587581226927911,0.0
0.0,0.7375067743622323,0.3333333333333333,0.8317998497093302,0.36923076923076925,0.14917127071823205,0.13202247191011235,0.0,0.0,0.6488549618320609,1,0.3088235294117646,0.0,0.45454545454545453,0.07446808510638299,0.0,0.07317073170731707,0.05263157894736843,2,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,0.014084507042253521
0.14285714285714285,0.28258191593502024,0.0,0.4158588140725521,0.015384615384615385,0.016574585635359115,0.016853932584269662,0.0,0.0,0.5954198473282442,1,0.8088235294117647,0.22580645161290325,0.6363636363636362,0.0425531914893617,0.0,0.48780487804878053,0.5263157894736843,2,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,0.0
0.0,0.6697630821480602,0.8205128205128205,0.8182702112647284,0.015384615384615385,0.43646408839779005,0.05898876404494382,0.2,0.6585365853658537,0.3053435114503817,0,0.5441176470588235,0.45161290322580655,0.42857142857142855,0.1702127659574468,0.0,0.14634146341463417,0.1578947368421053,9,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,0.02816901408450704
0.0,0.8091394740692543,0.15384615384615385,0.9421261586145904,0.558974358974359,0.23204419889502761,0.4438202247191011,0.6000000000000001,0.3780487804878049,0.8015267175572518,1,0.23529411764705876,0.2473118279569893,0.15584415584415584,0.9468085106382979,0.0,0.2682926829268293,0.1578947368421053,11,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.8978045395707416,-0.4403941515576344,0.014084507042253521
0.2857142857142857,0.4609077736206808,0.02564102564102564,0.517574262741817,0.046153846153846156,0.0718232044198895,0.03089887640449438,0.0,0.012195121951219513,0.8625954198473282,0,0.5,0.5591397849462367,0.5974025974025974,0.19148936170212766,0.0,0.2195121951219512,0.1578947368421053,4,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.7247927872291199,0.6889669190756866,0.0
0.0,0.46985665373989005,0.0,0.4828617555327237,0.18974358974358974,0.016574585635359115,0.07584269662921347,0.0,0.6097560975609756,0.8473282442748091,0,0.32352941176470584,0.4301075268817205,0.7272727272727273,0.10638297872340426,0.0,0.7073170731707318,0.1578947368421053,9,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,0.0
0.14285714285714285,0.34833212824632287,0.3333333333333333,0.602464977052632,0.07179487179487179,0.6077348066298343,0.025280898876404494,0.0,0.5975609756097561,0.29770992366412213,0,0.7647058823529411,0.36559139784946243,0.883116883116883,0.11702127659574468,0.0,0.1951219512195122,0.1578947368421053,7,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945,0.0
0.14285714285714285,0.37367851984850575,0.10256410256410256,0.5773784518573404,0.08717948717948718,0.03867403314917127,0.1151685393258427,0.2,0.3536585365853659,0.3969465648854961,0,0.7205882352941178,0.6989247311827957,0.4935064935064934,0.4148936170212766,0.0,0.5609756097560976,0.1578947368421053,9,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,-0.20129852008866114,0.9795299412524943,0.0
0.0,0.6072760647127216,0.07692307692307693,0.6377147969642674,0.2358974358974359,0.027624309392265192,0.14325842696629212,0.0,0.24390243902439024,0.2519083969465649,1,0.23529411764705876,0.34408602150537637,0.27272727272727265,0.5319148936170213,0.0,0.8536585365853658,0.1578947368421053,8,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.0
0.0,0.7050041430044294,0.23076923076923075,0.7682356057235702,0.3435897435897436,0.30386740331491713,0.1348314606741573,0.0,0.07317073170731708,0.6335877862595418,1,0.3382352941176471,0.2473118279569893,0.16883116883116883,0.5106382978723404,0.0,0.4634146341463415,0.05263157894736843,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,0.014084507042253521
